Year,Employer,Role,Count Male,Count Female,Count Total,Min Salary,Max Salary,Average Male Salary,Average Female Salary
1996,Department Advanced,Database Administrator,367,7,374,57201.27,321157.98,83982.74,66075.45
1996,Department Advanced,Network Engineer,439,14,453,32883.74,283270.61,98722.44,77672.27
1996,Department Advanced,IT Technician,154,10,164,59597.25,270794.74,185236.8,145739.53
1996,Department Advanced,Software Engineer,363,6,369,32623.7,293055.36,138960.9,109330.85
1996,Department Advanced,Web Developer,91,11,102,60046.05,324850.14,166699.28,131154.69
1996,Department Advanced,Cybersecurity Analyst,260,17,277,44838.81,289298.68,134895.83,106132.56
1996,Institute Agency,Computer Operator,388,3,391,52072.14,274009.59,138086.09,108642.57
1996,Institute Agency,Systems Analyst,307,8,315,69880.49,327160.11,171268.15,134749.36
1996,Institute Agency,Software Developer,430,4,434,51414.87,146190.54,115249.66,90675.46
1996,Institute Agency,Database Administrator,381,1,382,66746.31,311238.3,191324.95,150529.53
1996,Institute Agency,Network Engineer,172,10,182,47178.47,333061.77,186568.21,146787.05
1996,Institute Agency,IT Technician,173,5,178,61413.61,310369.93,100583.83,79136.76
1996,Institute Agency,Software Engineer,246,17,263,58532.48,205536.2,127033.42,99946.62
1996,Institute Agency,Web Developer,466,2,468,54159.63,304459.79,196283.35,154430.67
1996,Institute Agency,Cybersecurity Analyst,429,6,435,58378.22,318952.38,146558.92,115308.78
1996,Group Technologies Inc (GTI),Computer Operator,372,1,373,46652.52,300662.88,108064.86,85022.64
1996,Group Technologies Inc (GTI),Systems Analyst,369,9,378,49216.43,322905.14,137125.72,107886.98
1996,Group Technologies Inc (GTI),Software Developer,286,11,297,59684.0,195795.78,175349.19,137960.22
1996,Group Technologies Inc (GTI),Database Administrator,423,8,431,62303.65,298425.04,145438.39,114427.17
1996,Group Technologies Inc (GTI),Network Engineer,451,8,459,59654.18,327785.31,130113.54,102369.98
1996,Group Technologies Inc (GTI),IT Technician,190,11,201,32187.63,300466.49,141322.55,111188.94
1996,Group Technologies Inc (GTI),Software Engineer,254,7,261,39673.94,256341.92,84468.23,66457.42
1996,Group Technologies Inc (GTI),Web Developer,166,2,168,33754.07,306808.17,197244.12,155186.58
1996,Group Technologies Inc (GTI),Cybersecurity Analyst,339,17,356,52041.81,266536.15,162616.26,127942.28
1996,Mobile Solutions Corp (MSC),Computer Operator,473,14,487,56063.2,201463.33,169239.79,133153.5
1996,Mobile Solutions Corp (MSC),Systems Analyst,136,15,151,62458.64,292626.38,109125.87,85857.42
1996,Mobile Solutions Corp (MSC),Software Developer,66,3,69,32124.3,323931.31,158549.81,124742.9
1996,Mobile Solutions Corp (MSC),Database Administrator,380,4,384,34752.66,261111.81,101603.62,79939.11
1996,Mobile Solutions Corp (MSC),Network Engineer,353,6,359,56945.35,190929.66,128155.08,100829.11
1996,Mobile Solutions Corp (MSC),IT Technician,330,16,346,68607.61,307542.59,102522.87,80662.35
1996,Mobile Solutions Corp (MSC),Software Engineer,243,2,245,32984.02,306185.5,168906.78,132891.5
1996,Mobile Solutions Corp (MSC),Web Developer,362,12,374,45744.34,287086.05,130859.76,102957.08
1996,Mobile Solutions Corp (MSC),Cybersecurity Analyst,404,19,423,37218.73,323324.96,140450.48,110502.81
1996,Department Laboratory (DL),Computer Operator,96,5,101,50337.94,201016.06,136859.79,107677.75
1996,Department Laboratory (DL),Systems Analyst,359,13,372,66514.82,301963.95,162137.41,127565.53
1996,Department Laboratory (DL),Software Developer,59,10,69,64753.16,229087.37,138128.06,108675.59
1996,Department Laboratory (DL),Database Administrator,31,17,48,32626.62,238440.83,80499.2,63334.69
1996,Department Laboratory (DL),Network Engineer,200,4,204,46836.23,227717.51,154791.06,121785.61
1996,Department Laboratory (DL),IT Technician,472,13,485,30908.17,301791.53,197598.67,155465.53
1996,Department Laboratory (DL),Software Engineer,443,3,446,59685.28,274348.38,190610.97,149967.79
1996,Department Laboratory (DL),Web Developer,30,18,48,68484.79,199864.3,158455.0,124668.3
1996,Department Laboratory (DL),Cybersecurity Analyst,476,3,479,68146.81,317282.94,178683.29,140583.4
1996,Code AI Corp,Computer Operator,112,6,118,31760.92,180876.77,110762.1,87144.76
1996,Code AI Corp,Systems Analyst,383,11,394,40782.38,284756.31,145172.38,114217.88
1996,Code AI Corp,Software Developer,160,1,161,56353.33,300051.16,125465.78,98713.24
1996,Code AI Corp,Database Administrator,88,2,90,35300.16,229902.99,181768.84,143011.03
1996,Code AI Corp,Network Engineer,324,16,340,47202.33,322342.4,116415.92,91593.04
1996,Code AI Corp,IT Technician,254,11,265,58612.85,241886.48,158054.16,124352.93
1996,Code AI Corp,Software Engineer,414,15,429,63191.85,298943.75,101524.24,79876.65
1996,Code AI Corp,Web Developer,147,15,162,43603.49,318587.75,145306.8,114323.64
1996,Code AI Corp,Cybersecurity Analyst,161,17,178,58772.35,277201.13,126642.75,99639.25
1998,Cloud Net LLC (CNL),Computer Operator,378,12,390,43267.17,237279.67,164359.17,130745.07
1998,Cloud Net LLC (CNL),Systems Analyst,142,18,160,32151.6,179656.47,135548.01,107826.26
1998,Cloud Net LLC (CNL),Software Developer,34,18,52,57620.87,241173.16,146820.27,116793.16
1998,Cloud Net LLC (CNL),Database Administrator,414,14,428,67357.16,255987.31,124633.94,99144.29
1998,Cloud Net LLC (CNL),Network Engineer,112,16,128,51684.98,191780.1,143799.62,114390.28
1998,Cloud Net LLC (CNL),IT Technician,242,17,259,32692.75,212231.31,112880.17,89794.35
1998,Cloud Net LLC (CNL),Software Engineer,477,15,492,43986.77,200847.98,173876.5,138315.95
1998,Cloud Net LLC (CNL),Web Developer,272,12,284,51370.54,214312.26,84095.47,66896.59
1998,Cloud Net LLC (CNL),Cybersecurity Analyst,321,6,327,45086.63,309804.23,194404.21,154645.41
1998,Cyber Digital Corp,Computer Operator,264,9,273,59954.26,215807.96,157114.17,124981.79
1998,Cyber Digital Corp,Systems Analyst,485,1,486,34788.51,196549.48,150136.32,119431.02
1998,Cyber Digital Corp,Software Developer,303,13,316,43493.38,211313.35,101183.1,80489.52
1998,Cyber Digital Corp,Database Administrator,143,7,150,63820.53,282576.14,166985.54,132834.3
1998,Cyber Digital Corp,Network Engineer,258,13,271,45960.59,187377.66,129458.52,102982.16
1998,Cyber Digital Corp,IT Technician,127,4,131,57055.57,215722.17,129206.48,102781.67
1998,Cyber Digital Corp,Software Engineer,311,19,330,30526.88,299990.54,169444.11,134790.06
1998,Cyber Digital Corp,Web Developer,284,15,299,43395.31,217132.66,138268.38,109990.27
1998,Cyber Digital Corp,Cybersecurity Analyst,327,3,330,58063.43,295775.55,82469.87,65603.45
1998,Department Administration (DA),Computer Operator,435,19,454,40286.42,271196.71,118726.74,94445.21
1998,Department Administration (DA),Systems Analyst,295,1,296,31640.24,191921.6,90852.29,72271.53
1998,Department Administration (DA),Software Developer,471,6,477,52114.75,278805.79,88998.65,70796.99
1998,Department Administration (DA),Database Administrator,389,18,407,54890.79,254009.0,84498.83,67217.46
1998,Department Administration (DA),Network Engineer,167,19,186,56237.47,235648.09,127133.57,101132.7
1998,Department Administration (DA),IT Technician,122,10,132,58575.35,223425.86,139847.78,111246.65
1998,Department Administration (DA),Software Engineer,394,6,400,33174.49,273971.86,162154.37,128991.19
1998,Department Administration (DA),Web Developer,280,16,296,44271.99,275749.69,162604.83,129349.52
1998,Department Administration (DA),Cybersecurity Analyst,478,4,482,61691.87,248771.99,143405.33,114076.63
1998,Department Advanced,Computer Operator,267,13,280,66670.09,293178.05,84337.78,67089.34
1998,Department Advanced,Systems Analyst,407,6,413,47336.71,212288.47,153901.02,122425.78
1998,Department Advanced,Software Developer,479,17,496,33630.48,215712.62,130087.71,103482.68
1998,Department Advanced,Database Administrator,67,10,77,42879.73,274399.49,143889.4,114461.7
1998,Department Advanced,Network Engineer,265,8,273,64428.77,286873.62,157119.96,124986.39
1998,Department Advanced,IT Technician,136,18,154,47923.81,188503.58,150861.56,120007.94
1998,Department Advanced,Software Engineer,144,14,158,42869.55,198932.71,178626.23,142094.28
1998,Department Advanced,Web Developer,153,10,163,56116.49,276911.88,97739.01,77749.81
1998,Department Advanced,Cybersecurity Analyst,316,16,332,55845.63,290670.81,127272.14,101242.93
1998,Institute Agency,Computer Operator,186,16,202,67975.35,205391.62,163497.51,130059.63
1998,Institute Agency,Systems Analyst,174,18,192,33899.23,305384.36,166582.66,132513.82
1998,Institute Agency,Software Developer,381,14,395,68310.4,306391.71,174037.21,138443.79
1998,Institute Agency,Database Administrator,339,5,344,39220.3,311643.63,184563.44,146817.24
1998,Institute Agency,Network Engineer,233,6,239,69143.73,312860.5,156308.49,124340.88
1998,Institute Agency,IT Technician,123,4,127,41113.49,299797.41,170371.48,135527.76
1998,Institute Agency,Software Engineer,245,13,258,45999.69,182085.5,145635.98,115851.07
1998,Institute Agency,Web Developer,134,4,138,35594.32,312983.67,129598.2,103093.28
1998,Institute Agency,Cybersecurity Analyst,138,7,145,66686.57,238273.17,133963.18,106565.55
1998,Group Technologies Inc (GTI),Computer Operator,361,16,377,60488.1,287366.17,157313.37,125140.25
1998,Group Technologies Inc (GTI),Systems Analyst,288,13,301,39136.49,230025.69,173477.74,137998.74
1998,Group Technologies Inc (GTI),Software Developer,200,9,209,49641.54,280039.45,161718.96,128644.82
1998,Group Technologies Inc (GTI),Database Administrator,262,2,264,58322.42,311509.9,167895.28,133557.99
1998,Group Technologies Inc (GTI),Network Engineer,188,1,189,51442.31,233225.01,80498.94,64035.61
1998,Group Technologies Inc (GTI),IT Technician,27,9,36,68947.42,268120.1,148607.13,118214.58
1998,Group Technologies Inc (GTI),Software Engineer,83,13,96,30315.55,311816.36,92590.81,73654.5
1998,Group Technologies Inc (GTI),Web Developer,421,12,433,46792.27,164676.42,90690.57,72142.89
1998,Group Technologies Inc (GTI),Cybersecurity Analyst,432,2,434,30709.53,279633.82,149467.16,118898.72
1998,Mobile Solutions Corp (MSC),Computer Operator,427,16,443,32845.69,313013.6,154491.07,122895.15
1998,Mobile Solutions Corp (MSC),Systems Analyst,207,1,208,49120.65,288313.87,166439.53,132399.96
1998,Mobile Solutions Corp (MSC),Software Developer,175,15,190,33896.82,220732.79,145262.57,115554.03
1998,Mobile Solutions Corp (MSC),Database Administrator,463,18,481,32394.36,234815.21,97952.58,77919.7
1998,Mobile Solutions Corp (MSC),Network Engineer,496,1,497,41282.12,266775.67,92298.64,73422.08
1998,Mobile Solutions Corp (MSC),IT Technician,58,18,76,59137.04,230135.74,170076.3,135292.95
1998,Mobile Solutions Corp (MSC),Software Engineer,365,14,379,61222.68,297929.25,160896.21,127990.34
1998,Mobile Solutions Corp (MSC),Web Developer,141,18,159,60370.84,229863.35,133433.42,106144.13
1998,Mobile Solutions Corp (MSC),Cybersecurity Analyst,356,15,371,62398.01,299959.23,150589.8,119791.76
1998,Department Laboratory (DL),Computer Operator,410,1,411,59929.98,300901.36,90065.62,71645.75
1998,Department Laboratory (DL),Systems Analyst,256,11,267,36224.22,289883.73,122650.48,97566.48
1998,Department Laboratory (DL),Software Developer,267,18,285,67802.05,292804.01,105789.94,84154.19
1998,Department Laboratory (DL),Database Administrator,153,16,169,50722.54,254738.45,140248.43,111565.36
1998,Department Laboratory (DL),Network Engineer,45,4,49,34681.14,300126.21,126805.45,100871.69
1998,Department Laboratory (DL),IT Technician,145,18,163,66012.2,270561.32,177317.23,141053.0
1998,Department Laboratory (DL),Software Engineer,195,14,209,36568.84,229801.94,150072.58,119380.32
1998,Department Laboratory (DL),Web Developer,79,8,87,52339.77,175312.22,101596.84,80818.65
1998,Department Laboratory (DL),Cybersecurity Analyst,439,18,457,42405.4,297306.07,156058.73,124142.2
1998,Code AI Corp,Computer Operator,220,6,226,52805.46,162702.46,124990.45,99427.89
1998,Code AI Corp,Systems Analyst,455,2,457,35957.34,195320.2,152733.16,121496.77
1998,Code AI Corp,Software Developer,346,9,355,51407.03,198227.44,113130.9,89993.81
1998,Code AI Corp,Database Administrator,168,13,181,53538.95,242669.94,119906.99,95384.08
1998,Code AI Corp,Network Engineer,131,4,135,35063.78,266463.71,101797.6,80978.35
1998,Code AI Corp,IT Technician,230,5,235,53471.22,226798.96,132275.94,105223.38
1998,Code AI Corp,Software Engineer,475,19,494,50427.86,187258.43,152559.7,121358.78
1998,Code AI Corp,Web Developer,385,18,403,51556.72,275614.9,135016.53,107403.47
1998,Code AI Corp,Cybersecurity Analyst,480,16,496,63851.51,269324.36,99821.86,79406.68
2000,Cloud Net LLC (CNL),Computer Operator,75,5,80,46742.87,240943.37,135473.37,108946.81
2000,Cloud Net LLC (CNL),Systems Analyst,281,12,293,38328.48,261814.19,98730.65,79398.55
2000,Cloud Net LLC (CNL),Software Developer,217,17,234,69063.76,215518.17,146975.03,118196.37
2000,Cloud Net LLC (CNL),Database Administrator,21,5,26,58936.24,177424.26,120326.14,96765.51
2000,Cloud Net LLC (CNL),Network Engineer,299,11,310,45681.15,257593.81,132251.2,106355.56
2000,Cloud Net LLC (CNL),IT Technician,53,2,55,46775.01,246152.93,84791.21,68188.54
2000,Cloud Net LLC (CNL),Software Engineer,191,11,202,31346.06,197324.02,131021.59,105366.72
2000,Cloud Net LLC (CNL),Web Developer,311,9,320,46047.97,200276.87,118527.96,95319.42
2000,Cloud Net LLC (CNL),Cybersecurity Analyst,356,10,366,65496.07,273999.36,113011.96,90883.49
2000,Cyber Digital Corp,Computer Operator,464,16,480,65291.19,266666.83,121587.43,97779.83
2000,Cyber Digital Corp,Systems Analyst,414,16,430,30356.62,294275.15,128265.58,103150.35
2000,Cyber Digital Corp,Software Developer,266,11,277,57878.87,152055.81,126579.86,101794.71
2000,Cyber Digital Corp,Database Administrator,163,9,172,32772.58,200227.92,136652.58,109895.12
2000,Cyber Digital Corp,Network Engineer,330,19,349,62689.14,229632.54,171270.11,137734.32
2000,Cyber Digital Corp,IT Technician,140,15,155,36298.14,242985.35,188367.45,151483.89
2000,Cyber Digital Corp,Software Engineer,420,6,426,57241.92,195548.1,126786.73,101961.07
2000,Cyber Digital Corp,Web Developer,436,3,439,46522.15,241159.09,163963.2,131858.15
2000,Cyber Digital Corp,Cybersecurity Analyst,417,19,436,41793.62,163122.38,140781.58,113215.64
2000,Department Administration (DA),Computer Operator,359,3,362,57354.74,287472.9,89686.84,72125.58
2000,Department Administration (DA),Systems Analyst,488,16,504,35209.76,283076.05,144127.11,115906.09
2000,Department Administration (DA),Software Developer,110,14,124,67329.09,166121.68,116044.66,93322.37
2000,Department Administration (DA),Database Administrator,26,1,27,52186.59,280657.56,155776.98,125274.84
2000,Department Administration (DA),Network Engineer,330,10,340,63154.62,251837.53,102128.4,82131.0
2000,Department Administration (DA),IT Technician,485,3,488,51036.48,235185.34,117194.58,94247.13
2000,Department Administration (DA),Software Engineer,56,3,59,65620.97,286501.86,135942.78,109324.31
2000,Department Administration (DA),Web Developer,157,7,164,66140.79,232829.78,136919.52,110109.79
2000,Department Administration (DA),Cybersecurity Analyst,250,6,256,61038.73,279309.38,99217.9,79790.4
2000,Institute Agency,Computer Operator,428,17,445,53647.07,266261.0,86895.19,69880.55
2000,Institute Agency,Systems Analyst,355,5,360,41425.5,280856.05,87931.59,70714.02
2000,Institute Agency,Software Developer,318,12,330,64941.18,271681.44,144128.26,115907.02
2000,Institute Agency,Database Administrator,72,2,74,62239.83,199868.04,173556.81,139573.27
2000,Institute Agency,Network Engineer,146,16,162,50830.51,259181.88,82654.04,66469.85
2000,Institute Agency,IT Technician,355,7,362,49477.81,163534.08,114526.4,92101.39
2000,Institute Agency,Software Engineer,276,12,288,63777.37,199068.73,146682.42,117961.06
2000,Institute Agency,Web Developer,211,5,216,65276.97,222602.06,121656.29,97835.2
2000,Institute Agency,Cybersecurity Analyst,374,6,380,66532.29,285413.4,109074.2,87716.77
2000,Group Technologies Inc (GTI),Computer Operator,181,15,196,56266.03,273832.09,87582.04,70432.91
2000,Group Technologies Inc (GTI),Systems Analyst,232,3,235,47053.4,274669.7,113398.52,91194.36
2000,Group Technologies Inc (GTI),Software Developer,292,8,300,45755.18,280054.7,99936.26,80368.1
2000,Group Technologies Inc (GTI),Database Administrator,51,12,63,57638.41,255413.99,133236.15,107147.65
2000,Group Technologies Inc (GTI),Network Engineer,467,18,485,47055.6,258595.59,130498.25,104945.85
2000,Group Technologies Inc (GTI),IT Technician,85,17,102,63358.39,251816.25,155303.83,124894.34
2000,Group Technologies Inc (GTI),Software Engineer,209,18,227,63983.23,256914.71,82508.68,66352.95
2000,Group Technologies Inc (GTI),Web Developer,417,6,423,54914.36,266657.93,112389.66,90383.04
2000,Group Technologies Inc (GTI),Cybersecurity Analyst,75,5,80,34884.59,268874.49,106773.38,85866.46
2000,Department Laboratory (DL),Computer Operator,485,3,488,41985.76,295448.25,96929.69,77950.23
2000,Department Laboratory (DL),Systems Analyst,494,15,509,58377.97,286493.73,164936.19,132640.62
2000,Department Laboratory (DL),Software Developer,270,2,272,46949.8,197026.32,146083.15,117479.13
2000,Department Laboratory (DL),Database Administrator,247,3,250,39976.23,295748.72,164399.96,132209.39
2000,Department Laboratory (DL),Network Engineer,477,8,485,58525.95,183565.75,138722.67,111559.88
2000,Department Laboratory (DL),IT Technician,93,13,106,37927.89,272390.21,117418.36,94427.09
