song,text,Streams,Artist,Artist Followers,Genre,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Release Date,Weeks Charted,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord
,,"5,065,132",SZA,5881963,"['pop', 'pop rap', 'r&b']",5,31,2021-01-22--2021-01-29,2020-12-25,"2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01",84,0.436,0.655,-8.37,0.0583,0.499,0.688,121.002,279204,0.412,C#/Db
,,"5,063,181","Anne-Marie, Little Mix",8148393,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",191,1,2021-07-23--2021-07-30,2021-07-23,2021-07-23--2021-07-30,78,0.638,0.878,-3.639,0.0484,0.0151,0.308,103.948,176800,0.481,F
,,"5,016,125",Bad Bunny,36142273,"['latin', 'reggaeton', 'trap latino']",64,3,2021-07-09--2021-07-16,2021-07-06,"2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",83,0.592,0.494,-10.618,0.0747,0.237,0.13,132.037,209771,0.231,E
,,"5,002,227",Ariana Grande,67158068,"['dance pop', 'pop', 'post-teen pop']",41,81,2019-12-27--2020-01-03,2019-02-08,"2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",85,0.778,0.317,-10.732,0.334,0.592,0.0881,140.048,178627,0.327,C#/Db
,,"4,992,405","Blxst, Tyga",167628,[],194,1,2021-07-23--2021-07-30,2020-12-04,2021-07-23--2021-07-30,84,0.571,0.767,-5.16,0.287,0.336,0.0809,93.421,161684,0.605,D
,,"4,978,559","MC Zaquin, MC Rick",130627,"['funk bh', 'funk carioca']",149,5,2021-07-09--2021-07-16,2021-02-25,"2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",84,0.525,0.448,-4.075,0.0443,0.14,0.0922,83.406,140308,0.527,C#/Db
,,"4,977,498","Topic, A7S",151832,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']",8,71,2020-08-14--2020-08-21,2019-12-19,"2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27",84,0.789,0.72,-5.652,0.218,0.223,0.129,122.031,166794,0.664,G#/Ab
,,"4,973,937",Luísa Sonza,1909059,"['funk carioca', 'pop nacional']",197,1,2021-07-23--2021-07-30,2021-07-18,2021-07-23--2021-07-30,80,0.43,0.467,-8.56,0.051,0.775,0.0933,77.249,186121,0.382,G#/Ab
,,"4,954,899",Roddy Ricch,6603627,"['melodic rap', 'rap', 'trap']",58,8,2021-06-04--2021-06-11,2021-06-04,"2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11",84,0.643,0.403,-11.254,0.41,0.343,0.138,98.54,174682,0.111,C#/Db
,,"4,950,275",Dave,1427540,['uk hip hop'],199,1,2021-07-23--2021-07-30,2021-07-22,2021-07-23--2021-07-30,77,0.961,0.502,-8.605,0.312,0.28,0.145,117.078,182285,0.536,D
,,"4,948,965",Eminem,46785561,"['detroit hip hop', 'hip hop', 'rap']",172,12,2021-05-28--2021-06-04,2000-05-23,"2021-07-23--2021-07-30
2021-07-02--2021-07-09
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23",84,0.949,0.661,-4.244,0.0572,0.0302,0.0454,104.504,284200,0.76,F
,,"8,859,168",Pop Smoke,6837946,['brooklyn drill'],66,1,2021-07-16--2021-07-23,2021-07-31,2021-07-16--2021-07-23,57,0.662,0.686,-8.302,0.332,0.251,0.349,143.971,215000,0.678,G
,,"7,371,935",Pop Smoke,6837946,['brooklyn drill'],87,1,2021-07-16--2021-07-23,2021-07-31,2021-07-16--2021-07-23,56,0.563,0.672,-7.226,0.0765,0.359,0.0972,99.772,156000,0.284,A
,,"6,464,206","Trippie Redd, Lil Uzi Vert",6430522,"['melodic rap', 'rap', 'trap']",116,1,2021-07-16--2021-07-23,2021-07-16,2021-07-16--2021-07-23,79,0.437,0.527,-6.967,0.465,0.185,0.153,187.815,181714,0.701,F#/Gb
,,"6,238,351",Pop Smoke,6837946,['brooklyn drill'],127,1,2021-07-16--2021-07-23,2021-07-31,2021-07-16--2021-07-23,55,0.628,0.581,-8.377,0.188,0.46,0.152,145.396,120828,0.259,D
,,"6,161,664",Pop Smoke,6837946,['brooklyn drill'],129,1,2021-07-16--2021-07-23,2021-07-31,2021-07-16--2021-07-23,54,0.912,0.589,-7.476,0.2,0.0332,0.0795,135.921,123549,0.486,G#/Ab
,,"5,883,145",KSI,2008516,['uk hip hop'],76,4,2021-06-18--2021-06-25,2021-06-18,"2021-07-16--2021-07-23
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25",81,0.356,0.684,-7.347,0.0878,0.152,0.101,87.188,193733,0.347,G#/Ab
,,"5,822,266",Pop Smoke,6837946,['brooklyn drill'],150,1,2021-07-16--2021-07-23,2021-07-31,2021-07-16--2021-07-23,55,0.441,0.623,-7.331,0.0414,0.135,0.14,78.082,249231,0.285,C#/Db
,,"5,702,636",Pop Smoke,6837946,['brooklyn drill'],159,1,2021-07-16--2021-07-23,2021-07-31,2021-07-16--2021-07-23,53,0.723,0.667,-7.524,0.351,0.256,0.261,143.044,208112,0.396,D
,,"5,696,113","Tyler, The Creator",6777818,"['hip hop', 'rap']",22,4,2021-06-25--2021-07-02,2021-06-25,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",84,0.493,0.653,-5.666,0.0466,0.269,0.511,142.347,121573,0.852,C
,,"5,627,519",Pashanim,208554,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']",105,4,2021-06-25--2021-07-02,2021-06-24,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",84,0.787,0.531,-10.569,0.101,0.132,0.112,91.996,138533,0.721,B
,,"5,383,125","Tion Wayne, Russ Millions",323203,['london rap'],17,12,2021-05-07--2021-05-14,2021-04-22,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07",84,0.883,0.674,-8.043,0.357,0.21,0.0678,141.02,278085,0.73,B
,,"5,335,271",Pop Smoke,6837946,['brooklyn drill'],180,1,2021-07-16--2021-07-23,2021-07-31,2021-07-16--2021-07-23,54,0.654,0.724,-6.59,0.355,0.106,0.655,71.696,150449,0.717,D#/Eb
,,"5,288,927","Nio Garcia, Flow La Movie",2123734,"['latin', 'reggaeton', 'trap latino']",13,15,2021-05-07--2021-05-14,2021-01-28,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16",85,0.83,0.517,-6.416,0.333,0.399,0.0916,171.959,182496,0.616,F#/Gb
,,"5,242,097","BLANCO, Sfera Ebbasta",127364,"['italian hip hop', 'italian pop']",175,4,2021-07-02--2021-07-09,2021-06-17,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-18--2021-06-25",83,0.477,0.844,-4.87,0.0458,0.00273,0.137,169.941,220235,0.203,B
,,"5,235,088",Regard,152226,"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']",20,82,2020-01-03--2020-01-10,2019-07-26,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",84,0.88,0.751,-4.258,0.0874,0.177,0.106,117.948,157606,0.884,G
,,"5,203,319",Billie Eilish,1250353,[],15,7,2021-06-04--2021-06-11,2021-08-12,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11",0,0.671,0.336,-8.494,0.241,0.705,0.0577,75.051,212496,0.518,A#/Bb
,,"5,173,308",John Mayer,5178156,"['neo mellow', 'pop rock', 'singer-songwriter']",193,1,2021-07-16--2021-07-23,2021-07-16,2021-07-16--2021-07-23,76,0.741,0.556,-9.184,0.0266,0.0629,0.103,122.008,249080,0.587,D
,,"5,150,909",Imagine Dragons,35285425,"['modern rock', 'pop', 'rock']",71,3,2021-07-02--2021-07-09,2021-07-02,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09",83,0.626,0.56,-5.82,0.0288,0.148,0.109,93.989,244005,0.229,C
,,"5,116,589","Mc Davi, Mc Pedrinho, Mc Don Juan",2586114,"['funk carioca', 'funk ostentacao', 'funk paulista']",79,11,2021-05-28--2021-06-04,2021-04-09,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14",84,0.601,0.36,-7.791,0.0877,0.586,0.0882,124.993,276480,0.335,A
,,"5,110,475",Internet Money,411579,"['pop rap', 'rap', 'trap']",122,5,2021-05-14--2021-05-21,2021-05-13,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-05-14--2021-05-21",84,0.792,0.707,-5.218,0.0623,0.116,0.12,134.997,224042,0.408,G
,,"5,097,187",Imagine Dragons,35285425,"['modern rock', 'pop', 'rock']",75,19,2021-03-12--2021-03-19,2021-03-12,"2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19",84,0.542,0.732,-5.956,0.0521,0.00209,0.496,124.912,175644,0.489,A
,,"6,318,660",Dua Lipa,27142474,"['dance pop', 'pop', 'uk pop']",22,22,2021-02-12--2021-02-19,2021-02-11,"2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19",83,0.722,0.588,-5.932,0.0544,0.0319,0.183,134.01,165507,0.59,F#/Gb
,,"6,142,975",BTS,37106176,"['k-pop', 'k-pop boy group']",4,29,2020-11-20--2020-11-27,2020-11-20,"2021-07-09--2021-07-16
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27",84,0.566,0.716,-5.733,0.0424,0.00691,0.37,81.068,207481,0.45,C#/Db
,,"6,111,108",Sech,8758283,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",28,23,2021-04-16--2021-04-23,2021-07-09,"2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2020-05-29--2020-06-05",89,0.816,0.71,-3.728,0.0398,0.165,0.292,93.02,208631,0.784,G
,,"5,588,217",Selena Gomez,28909504,"['dance pop', 'pop', 'post-teen pop']",17,24,2021-02-05--2021-02-12,2021-03-12,"2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05",84,0.823,0.544,-7.132,0.0715,0.0215,0.0966,149.903,186088,0.664,F
,,"5,454,994",Bas,386757,"['hip hop', 'pop rap', 'queens hip hop', 'rap', 'sudanese pop', 'underground hip hop']",164,1,2021-07-09--2021-07-16,2021-07-09,2021-07-09--2021-07-16,76,0.784,0.474,-6.139,0.0524,0.333,0.278,128.012,204434,0.64,G#/Ab
,,"5,435,614",Olivia Rodrigo,6266514,['pop'],22,8,2021-05-21--2021-05-28,2021-05-21,"2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28",84,0.443,0.298,-12.181,0.0644,0.388,0.103,77.253,209560,0.172,C
,,"5,269,757","Israel & Rodolffo, Wesley Safadão",1097789,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",169,2,2021-07-02--2021-07-09,2021-05-26,"2021-07-09--2021-07-16
2021-07-02--2021-07-09",82,0.624,0.922,-4.628,0.0439,0.3,0.112,164.819,148228,0.884,C#/Db
,,"5,259,503",TWICE,9987114,"['k-pop', 'k-pop girl group']",80,5,2021-06-11--2021-06-18,2021-06-11,"2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",82,0.688,0.909,-1.992,0.0624,0.0474,0.0674,97.097,210573,0.702,G#/Ab
,,"5,186,354",BIA,151870,"['escape room', 'r&b', 'rap latina', 'trap queen']",184,1,2021-07-09--2021-07-16,2021-07-09,2021-07-09--2021-07-16,80,0.893,0.463,-5.301,0.36,0.199,0.318,81.026,229601,0.591,C#/Db
,,"5,173,178","Kane Brown, blackbear",3507622,"['contemporary country', 'country road']",187,1,2021-07-09--2021-07-16,2021-07-09,2021-07-09--2021-07-16,80,0.434,0.889,-5.684,0.0509,0.395,0.273,113.326,153338,0.845,A
,,"5,068,677","Alex Rose, Rauw Alejandro",2166191,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",183,4,2021-07-02--2021-07-09,2021-03-18,"2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-05-07--2021-05-14",83,0.76,0.674,-4.039,0.0636,0.396,0.0977,172.024,202307,0.735,G
,,"5,041,120","Dj Guuga, DJ Ivis",608109,"['funk carioca', 'funk paulista', 'rave funk']",71,13,2021-04-30--2021-05-07,2021-03-27,"2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23",79,0.583,0.918,-3.612,0.0518,0.288,0.0701,164.081,172973,0.836,F#/Gb
,,"5,036,030","Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",26769304,"['latin', 'reggaeton', 'reggaeton colombiano']",95,13,2021-05-28--2021-06-04,2021-03-05,"2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23",84,0.807,0.712,-5.757,0.1,0.532,0.163,100.004,241659,0.792,C#/Db
,,"4,975,786",Rauw Alejandro,6080597,"['puerto rican pop', 'trap latino']",184,2,2021-07-02--2021-07-09,2021-06-25,"2021-07-09--2021-07-16
2021-07-02--2021-07-09",82,0.704,0.739,-3.286,0.112,0.328,0.0856,179.879,208292,0.425,G#/Ab
,,"4,954,679","The Chainsmokers, Halsey",18191658,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",141,32,2019-12-27--2020-01-03,2016-07-29,"2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-01--2021-01-08
2020-08-14--2020-08-21
2020-07-17--2020-07-24
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",84,0.748,0.524,-5.599,0.0338,0.414,0.111,95.01,244960,0.661,G#/Ab
